,Category,Rating,Reviews,Installs,Price,Content Rating
5706,6,3.3,1434,100000,0.0,1
5707,30,4.4,22,5000,0.0,1
5708,25,3.7,701,100000,0.0,1
5709,25,3.4,2420,1000000,0.0,1
5710,11,2.3,251,50000,0.0,1
5711,18,3.3,11,1000,0.0,2
5712,22,2.7,90,5000,2.99,1
5713,6,2.5,4,1000,0.0,1
5714,25,4.6,1170641,10000000,0.0,1
5715,18,3.5,174,50000,0.0,1
5716,25,3.4,150,50000,0.0,1
5717,18,4.3,259,10000,0.0,1
5718,16,4.1,9,1000,0.0,1
5719,25,4.7,2598579,50000000,0.0,1
5720,27,4.4,574719,10000000,0.0,1
5721,16,3.8,250,50000,0.0,1
5722,30,3.0,78,10000,0.0,1
5723,3,4.4,98,10000,0.0,1
5724,25,4.2,27,5000,0.0,1
5725,27,4.5,24,1000,0.0,1
5726,18,3.5,91,10000,0.0,1
5727,25,4.5,78629,1000000,0.0,1
5728,17,4.3,955614,10000000,0.0,2
5729,16,4.5,82,5000,0.0,1
5730,12,2.5,0,50,0.0,1
5731,25,4.5,648380,10000000,0.0,1
5732,6,4.0,7317,1000000,0.0,2
5733,18,4.8,4,100,0.0,1
5734,26,2.5,0,100000,0.0,1
5735,30,4.3,1659,100000,0.0,1
5736,12,1.7,14,1000,0.0,1
5737,22,4.3,18325,1000000,0.0,1
5738,3,4.2,8,5000,0.0,1
5739,4,2.5,3,100,19.9,1
5740,25,4.2,725,100000,0.0,1
5741,25,4.3,2158,100000,0.0,1
5742,13,2.5,2,500,0.0,1
5743,17,4.0,7718,100000,0.0,1
5744,25,4.2,249,50000,0.0,1
5745,31,4.6,9,500,0.0,1
5746,17,4.1,29062,1000000,0.0,1
5747,18,4.6,11,1000,0.0,1
5748,25,4.1,484,100000,0.0,1
5749,25,4.0,202,50000,0.0,1
5750,18,2.5,0,10,0.0,1
5751,25,3.3,40,1000,1.99,1
5752,31,4.1,1948,100000,0.0,1
5753,18,2.5,0,5,0.0,3
5754,25,2.5,2,100,0.0,1
5755,25,4.0,9,500,0.0,1
5756,25,2.5,4,100,1.99,1
5757,18,2.5,1,100,0.0,2
5758,25,4.4,52,5000,0.0,1
5759,25,4.2,294,50000,0.0,1
5760,17,3.8,35572,1000000,0.0,2
5761,4,3.1,20973,5000000,0.0,1
5762,31,2.5,21,1000,0.0,1
5763,3,5.0,5,1000,0.0,1
5764,17,4.2,492,100000,0.0,2
5765,4,4.7,114,5000,0.0,1
5766,17,4.4,1604146,10000000,0.0,2
5767,26,4.6,285,10000,0.99,1
5768,29,4.4,260137,10000000,0.0,3
5769,18,2.9,2079,100000,0.0,1
5770,4,2.7,8346,1000000,0.0,1
5771,31,2.5,1,10,0.0,1
5772,26,4.6,7264,100000,1.99,1
5773,27,4.0,6205,100000,0.0,1
5774,30,3.8,1156,100000,0.0,1
5775,3,4.8,6,1000,0.0,1
5776,12,5.0,1,100,0.0,1
5777,27,3.9,127,1000,0.99,1
5778,29,4.2,19666,1000000,0.0,1
5779,31,4.1,2808,100000,0.0,1
5780,18,4.7,54,10000,0.0,1
5781,18,4.2,24775,100000,0.0,3
5782,17,4.2,3845,500000,0.0,3
5783,4,3.7,244,10000,0.0,1
5784,30,4.1,15765,1000000,0.0,1
5785,16,4.1,305,10000,0.0,1
5786,17,3.8,141,10000,0.0,1
5787,11,4.6,4546,100000,0.0,1
5788,17,2.5,1,100,0.0,1
5789,17,4.4,21,5000,0.0,1
5790,17,4.2,924,100000,0.0,1
5791,30,4.4,569,50000,0.0,1
5792,6,2.5,1,100,0.0,1
5793,18,2.5,18,1000,0.0,1
5794,17,4.6,29,1000,0.0,3
5795,17,5.0,8,50,0.0,1
5796,27,2.5,1,500,0.0,1
5797,17,4.5,52,5000,0.0,1
5798,4,2.5,0,10,0.0,1
5799,25,3.5,17,5000,0.0,1
5800,25,2.5,0,5,0.0,1
5801,25,3.9,56,10000,0.0,1
5802,17,4.4,15806,1000000,0.0,2
5803,18,3.0,2,10,0.0,1
5804,18,2.5,0,10,0.99,1
5805,17,3.1,440,50000,0.0,1
5806,17,4.4,69,50000,0.0,2
5807,17,2.5,1,50,0.0,1
5808,13,3.0,94,10000,0.0,1
5809,4,2.5,2,100,0.0,1
5810,27,2.5,1,100,0.0,1
5811,17,3.7,53,1000,0.0,1
5812,26,2.5,2,1,0.99,1
5813,18,3.7,291,100000,0.0,1
5814,17,3.9,71,10000,0.0,2
5815,18,4.8,53,1000,0.0,1
5816,25,2.5,1,1000,0.0,1
5817,16,2.5,5,50,0.0,1
5818,17,4.6,6344,500000,0.0,1
5819,16,4.6,10,500,0.0,1
5820,23,4.5,12,1000,0.0,1
5821,17,4.3,6,1000,0.0,1
5822,17,5.0,7,100,0.0,1
5823,18,4.3,10446,500000,0.0,1
5824,17,2.5,0,50,0.0,3
5825,26,4.7,9,100,0.0,2
5826,17,4.0,82,5000,0.0,1
5827,30,3.8,11,5000,0.0,2
5828,21,5.0,2,100,0.0,2
5829,3,4.8,111,5000,0.0,1
5830,18,4.5,11,100,0.0,1
5831,25,4.3,12,500,0.0,1
5832,18,2.5,0,1,1.99,1
5833,30,2.5,4,1000,0.0,1
5834,26,2.5,0,10,0.99,1
5835,18,2.5,0,10,0.0,4
5836,22,3.7,1213,500000,0.0,1
5837,18,2.5,0,1,0.0,4
5838,26,2.5,37,1000,0.0,1
5839,16,2.5,6,100,0.0,1
5840,16,2.5,649,10000,0.0,1
5841,26,2.5,3,100,0.0,1
5842,3,4.3,72,10000,0.0,1
5843,18,2.5,0,10,0.0,1
5844,17,3.8,489,10000,0.0,3
5845,13,2.5,0,10,0.0,1
5846,17,2.5,0,1,0.99,1
5847,16,4.5,484,1000,4.99,4
5848,18,4.6,23,10000,0.0,1
5849,16,4.1,2954,100000,0.0,4
5850,3,4.2,27,10000,0.0,1
5851,4,2.5,1,10,0.0,1
5852,18,5.0,41,1000,0.0,1
5853,25,2.5,26,1000,0.0,1
5854,4,2.5,8,10,0.0,2
5855,17,2.5,0,5,0.0,1
5856,18,4.3,7168735,1000000000,0.0,2
5857,4,2.5,0,1,0.0,1
5858,29,3.3,115,10000,0.0,1
5859,25,3.6,9895,1000000,0.0,1
5860,17,4.0,162530,10000000,0.0,4
5861,18,4.0,39779,5000000,0.0,1
5862,17,4.0,254518,10000000,0.0,4
5863,26,4.3,647721,10000000,0.0,1
5864,17,4.2,88901,10000000,0.0,2
5865,18,4.3,65146,10000000,0.0,4
5866,30,4.2,104551,10000000,0.0,1
5867,26,4.5,66321,5000000,0.0,1
5868,17,4.3,29270,5000000,0.0,1
5869,30,4.6,751911,10000000,0.0,1
5870,6,4.4,1520,100000,0.0,1
5871,18,4.2,97,10000,0.0,1
5872,15,4.2,11087,1000000,0.0,1
5873,18,4.2,26426,1000000,0.0,1
5874,22,3.4,2332,100000,0.0,1
5875,27,3.2,2728,500000,0.0,1
5876,25,4.0,60,5000,0.0,1
5877,18,4.6,227,10000,0.0,1
5878,25,3.2,24,10000,0.0,1
5879,16,4.4,132,10000,0.0,1
5880,11,4.0,463,10000,0.0,1
5881,30,4.7,70,1000,0.0,1
5882,30,2.5,17,500,0.0,1
5883,19,3.7,3,500,0.0,1
5884,18,3.9,306,100000,0.0,1
5885,17,4.2,162,10000,0.0,1
5886,11,4.1,44,1000,0.0,1
5887,18,3.5,24,10000,0.0,1
5888,18,4.8,12,500,0.0,2
5889,24,4.3,201,10000,0.0,1
5890,16,3.9,386,50000,0.0,1
5891,32,2.5,30,1000,0.0,1
5892,11,3.5,100,10000,0.0,1
5893,18,4.3,285,10000,0.0,1
5894,4,4.4,16,1000,0.0,1
5895,18,4.8,13,100,0.0,1
5896,3,3.9,9,1000,0.0,1
5897,24,3.8,43,10000,0.0,1
5898,18,4.2,109,10000,0.0,1
5899,3,4.0,5300,1000000,0.0,1
5900,13,4.0,265,100000,0.0,1
5901,18,4.4,13,1000,0.0,1
5902,24,4.7,65,5000,0.0,1
5903,18,4.5,112,10000,0.0,1
5904,18,4.3,367,100000,0.0,1
5905,5,3.3,126,5000,0.0,2
5906,16,4.3,127,10000,0.0,1
5907,24,4.1,134,10000,0.0,1
5908,25,2.1,149,50000,0.0,1
5909,24,3.7,40,1000,8.49,1
5910,24,4.2,25726,1000000,0.0,1
5911,11,4.4,31,1000,3.99,1
5912,11,4.2,23,500,3.99,1
5913,4,2.1,87,5000,0.0,1
5914,11,2.4,36,1000,1.99,1
5915,27,4.1,22,5000,0.0,1
5916,18,3.1,1734,500000,0.0,1
5917,17,5.0,2,1,1.49,1
5918,24,2.5,6,100,0.0,1
5919,17,3.5,196,10000,0.0,1
5920,28,4.2,20,10000,0.0,1
5921,6,2.5,0,1,0.0,1
5922,18,4.7,303,10000,0.0,1
5923,24,2.5,0,100,0.0,1
5924,18,2.5,1,5,1.99,1
5925,13,2.5,31,1000,0.0,1
5926,18,4.8,23,10000,0.0,1
5927,18,2.5,3,100,1.49,1
5928,18,4.5,226,100000,0.0,1
5929,18,4.6,66,10000,0.0,1
5930,18,4.6,32,10000,0.0,1
5931,18,4.9,285,10000,0.0,1
5932,18,4.8,1491,50000,0.0,1
5933,18,4.0,13,1000,0.0,1
5934,16,3.9,592,100000,0.0,1
5935,18,4.1,181,10000,0.0,1
5936,5,4.1,690,50000,0.0,1
5937,18,4.5,227,50000,0.0,1
5938,13,4.2,287,50000,0.0,1
5939,31,4.0,677,10000,0.0,1
5940,31,4.4,27,100,0.0,1
5941,25,1.9,8,1000,0.0,1
5942,27,2.5,0,10,2.99,1
5943,18,2.5,3,500,0.0,1
5944,25,3.7,26,5000,0.0,1
5945,18,2.5,0,0,2.99,1
5946,18,4.2,79826,1000000,0.0,3
5947,31,4.0,3647,100000,0.0,1
5948,23,4.3,242096,10000000,0.0,1
5949,24,2.5,862,100000,0.0,1
5950,17,4.4,3452530,100000000,0.0,1
5951,20,2.5,2,10,0.0,2
5952,24,3.7,16973,5000000,0.0,1
5953,18,4.7,1424,100000,0.0,1
5954,17,4.6,169661,10000000,0.0,1
5955,23,4.4,172,5000,2.99,1
5956,18,4.3,7441,500000,0.0,3
5957,23,4.4,55,1000,4.49,1
5958,19,2.6,496,100000,0.0,1
5959,23,3.6,25,1000,3.99,1
5960,18,3.8,11,1000,0.0,1
5961,18,4.4,31,100,0.99,1
5962,18,4.4,21,1000,0.0,1
5963,18,3.0,10,5000,0.0,1
5964,32,4.2,43252,5000000,0.0,1
5965,16,3.7,492,50000,0.0,1
5966,3,5.0,5,50,1.75,1
5967,32,2.5,0,100,0.0,3
5968,19,4.2,8,500,0.0,1
5969,27,4.8,4,100,0.0,1
5970,24,4.4,7,500,0.0,1
5971,18,4.1,36151,1000000,0.0,1
5972,16,4.7,113,1000,0.0,1
5973,28,4.7,8343,50000,4.99,1
5974,25,3.3,27,5000,0.0,1
5975,17,4.0,209,10000,0.0,2
5976,16,2.5,0,50,0.0,1
5977,18,2.5,0,10,1.49,1
5978,18,1.0,1,50,1.49,1
5979,24,4.4,382,10000,0.0,1
5980,22,4.2,5,500,0.0,1
5981,30,4.4,8,1000,0.0,1
5982,27,4.6,27135,100000,4.99,1
5983,24,4.3,20,1000,0.0,1
5984,18,4.4,7,1000,0.0,1
5985,30,2.5,1,100,0.0,1
5986,23,3.7,20,1000,0.0,1
5987,10,2.9,7,500,0.0,1
5988,24,4.0,1,100,0.0,1
5989,19,4.4,112,1000,0.0,1
5990,18,3.3,14,1000,0.0,1
5991,4,2.5,1,100,0.0,1
5992,19,2.5,3,50,0.0,1
5993,18,4.2,4,500,0.0,1
5994,32,4.5,6230,100000,11.99,1
5995,16,2.3,3,500,0.0,1
5996,18,5.0,4,100,0.0,2
5997,18,3.6,5,1000,0.0,1
5998,2,2.5,0,100,0.0,1
5999,18,3.9,137377,5000000,0.0,1
6000,18,4.4,7461,1000000,0.0,1
6001,16,4.2,120,10000,0.0,1
6002,19,4.8,17,5000,0.0,1
6003,18,4.3,39109,1000000,0.0,1
6004,4,4.2,5988,500000,0.0,1
6005,6,4.4,10341,500000,0.0,1
6006,18,4.3,193,10000,0.0,1
6007,25,4.0,21,10000,0.0,1
6008,13,1.4,45,5000,0.0,1
6009,5,3.3,1476,500000,0.0,2
6010,18,4.3,539,50000,0.0,1
6011,18,2.5,1,10,0.0,1
6012,31,4.6,30,1000,0.0,1
6013,11,4.7,289,5000,0.0,1
6014,18,4.2,540,10000,0.0,1
6015,5,3.9,4496,100000,0.0,1
6016,4,3.4,9,1000,0.0,1
6017,27,4.3,247,10000,0.0,1
6018,3,4.8,123,1000,0.0,1
6019,27,4.8,93,1000,0.0,1
6020,3,4.5,197,10000,0.0,1
6021,18,3.3,16,500,0.0,1
6022,18,4.2,5,500,0.0,1
6023,32,4.9,49,100,0.0,1
6024,27,4.2,41,1000,0.0,1
6025,23,4.6,1238,100000,0.0,1
6026,18,4.1,205,50000,0.0,1
6027,18,4.6,12,5000,0.0,1
6028,6,4.0,474,50000,0.0,1
6029,18,4.2,69,10000,0.0,1
6030,20,5.0,2,500,0.0,1
6031,6,4.1,29,10000,0.0,1
6032,3,3.7,4071,500000,0.0,2
6033,23,4.1,142,100000,0.0,1
6034,11,3.8,103,5000,0.0,1
6035,18,4.7,12,100,0.0,1
6036,18,3.5,3347,100000,0.0,1
6037,18,4.0,983,100000,0.0,1
6038,4,4.2,63,5000,0.0,1
6039,25,3.3,1988,500000,0.0,1
6040,25,3.7,29,10000,0.0,1
6041,25,3.4,3491,1000000,0.0,1
6042,25,3.7,533,100000,0.0,1
6043,18,5.0,2,500,0.0,1
6044,6,4.4,7,5000,0.0,1
6045,16,5.0,15,100,0.0,1
6046,6,4.8,6,10,0.0,1
6047,6,4.4,7,500,0.0,1
6048,31,4.9,13,100,0.0,1
6049,11,4.0,967,100000,0.0,1
6050,17,4.4,4396,100000,0.0,1
6051,22,4.5,192851,10000000,0.0,1
6052,16,4.9,8418,500000,0.0,1
6053,18,4.4,9443,100000,0.0,2
6054,22,4.4,3156484,100000000,0.0,1
6055,20,5.0,20,100,0.0,2
6056,13,4.8,787,1000,1.99,1
6057,26,4.6,838,50000,0.0,2
6058,18,4.3,2806,100000,0.0,2
6059,18,3.8,66033,10000000,0.0,1
6060,23,4.3,7557,100000,0.0,1
6061,26,4.3,44,1000,0.0,2
6062,22,4.1,560,10000,0.0,1
6063,29,4.5,54090,5000000,0.0,1
6064,18,4.2,3103,100000,0.0,2
6065,18,3.8,48545,1000000,0.0,1
6066,18,4.3,18,1000,0.0,1
6067,23,4.4,3451011,50000000,0.0,1
6068,32,4.2,618562,50000000,0.0,1
6069,23,4.2,4330,100000,0.0,1
6070,18,3.8,484226,50000000,0.0,2
6071,22,4.2,28390,5000000,0.0,1
6072,5,4.0,78,5000,0.0,1
6073,18,4.2,67,5000,0.0,2
6074,26,4.3,1580,100000,0.0,1
6075,18,4.3,556929,10000000,0.0,2
6076,18,4.4,146,10000,0.0,2
6077,17,4.7,1535581,50000000,0.0,2
6078,20,4.1,2520,100000,0.0,2
6079,18,4.5,559597,10000000,0.0,2
6080,20,4.2,305367,10000000,0.0,1
6081,17,4.3,128367,1000000,0.0,1
6082,25,4.4,103909,5000000,0.0,1
6083,18,4.5,76608,1000000,0.0,3
6084,17,4.3,275843,10000000,0.0,2
6085,18,2.5,2,100,0.0,1
6086,18,4.2,123309,10000000,0.0,3
6087,17,4.0,263907,10000000,0.0,3
6088,17,3.4,32,1000,0.99,3
6089,17,4.4,1849,10000,0.0,1
6090,18,3.8,63,10000,0.0,2
6091,6,3.0,39,10000,0.0,1
6092,6,4.1,141,50000,0.0,1
6093,30,4.4,3066,1000000,0.0,1
6094,18,4.1,262,50000,0.0,1
6095,18,4.1,256,100000,0.0,2
6096,18,4.1,28892,5000000,0.0,2
6097,17,4.5,634159,10000000,0.0,2
6098,18,4.1,32,10000,0.0,1
6099,13,2.2,19,1000,0.0,1
6100,25,3.9,428,100000,0.0,1
6101,18,4.0,1542,50000,0.0,1
6102,18,4.3,105,1000,0.99,2
6103,18,3.9,17067,5000000,0.0,1
6104,17,4.0,3322,100000,0.0,4
6105,13,4.2,2509,1000000,0.0,4
6106,17,4.2,7699,500000,0.0,4
6107,18,3.6,5,1000,0.0,4
6108,18,4.3,19,1000,0.0,2
6109,18,2.5,3,1000,0.0,2
6110,18,2.5,4,1000,0.0,2
6111,18,4.4,447,100000,0.0,4
6112,18,2.6,17,5000,0.0,1
6113,17,4.1,29798,1000000,0.0,4
6114,4,2.5,6,1000,0.0,1
6115,25,3.5,412,5000,0.99,1
6116,18,4.2,72,10000,0.0,2
6117,16,2.5,0,50,0.0,1
6118,16,2.5,0,10,0.0,1
6119,18,3.7,3,50,0.0,1
6120,22,4.5,4724,50000,1.99,1
6121,18,2.4,407,50000,0.0,4
6122,4,2.5,8,100,0.0,1
6123,18,2.9,1073,100000,0.0,1
6124,17,4.2,63056,1000000,0.0,2
6125,4,4.2,509,100000,0.0,1
6126,16,4.0,3,1000,0.0,1
6127,23,2.6,64,10000,0.0,1
6128,25,4.4,7,1000,0.0,1
6129,1,4.8,4,500,0.0,1
6130,20,4.7,22,1000,0.0,1
6131,19,4.4,643,10000,0.0,1
6132,19,4.6,87,500,5.99,1
6133,25,2.7,198,100000,0.0,1
6134,22,3.8,11,1000,0.0,1
6135,18,1.7,6,100,0.0,1
6136,16,4.6,17,1000,0.0,1
6137,25,3.3,218,10000,0.0,1
6138,22,2.5,0,5,0.0,1
6139,31,2.5,41,1000,0.0,1
6140,16,4.6,275,5000,2.99,1
6141,18,2.3,50,10000,0.0,1
6142,22,4.5,81219,10000000,0.0,1
6143,20,2.5,6,1000,0.0,4
6144,27,4.8,16,1000,0.0,1
6145,20,2.5,4,500,0.0,1
6146,25,5.0,5,1000,0.0,1
6147,18,2.5,0,100,0.0,1
6148,30,4.1,64,5000,0.0,1
6149,18,2.5,1,100,0.0,1
6150,18,2.5,5,1000,0.0,1
6151,1,2.5,1,10,0.0,1
6152,22,2.5,0,100,0.0,1
6153,30,2.5,0,100,0.0,1
6154,12,2.5,0,10,0.0,2
6155,18,4.9,16,100,0.0,1
6156,32,3.0,4,1000,0.0,1
6157,25,2.5,1,10,0.0,1
6158,20,2.5,32,1000,0.0,1
6159,20,4.8,111,1000,0.0,1
6160,1,4.5,276,100000,0.0,1
6161,30,3.4,694,50000,0.0,1
6162,23,2.5,7,100,0.0,1
6163,30,2.5,8,500,0.0,1
6164,18,2.5,3,500,0.0,1
6165,3,2.5,13,1000,0.0,1
6166,22,4.0,35188,1000000,0.0,1
6167,17,3.7,31883,1000000,0.0,2
6168,25,2.2,4,500,0.0,1
6169,24,4.8,89,1000,0.0,1
6170,23,2.5,6,500,0.0,1
6171,24,5.0,3,100,0.0,1
6172,18,2.5,8,1000,0.0,1
6173,4,2.5,6,100,0.0,1
6174,25,2.5,0,10,0.0,1
6175,24,4.5,103,1000,0.0,1
6176,31,2.5,0,100,0.0,1
6177,17,4.3,101762,1000000,0.0,2
6178,22,3.8,28660,5000000,0.0,1
6179,24,2.5,1,10,1.49,1
6180,18,4.5,20101,100000,9.99,2
6181,17,4.5,10440,50000,4.99,2
6182,21,2.5,28,1000,0.0,1
6183,13,4.8,10,10,0.0,1
6184,22,4.5,267378,10000000,0.0,1
6185,11,4.4,2017,100000,0.0,1
6186,31,2.5,2,100,0.0,1
6187,17,3.9,142693,5000000,0.0,2
6188,30,4.3,47,1000,0.0,2
6189,25,4.3,80,10000,0.0,1
6190,18,2.5,1,10,0.0,1
6191,22,4.0,2076,500000,0.0,2
6192,31,2.5,1,50,0.0,1
6193,22,4.1,7118,1000000,0.0,1
6194,19,4.6,21187,1000000,0.0,1
6195,16,3.7,34079,5000000,0.0,1
6196,30,3.4,4334,100000,0.0,1
6197,25,4.5,1439,10000,0.0,1
6198,17,4.4,1644,10000,7.99,1
6199,12,2.5,1,10,0.0,1
6200,4,4.4,1630,100000,0.0,1
6201,18,2.4,7,100,3.99,1
6202,18,4.1,10758,100000,4.99,3
6203,26,4.6,2390099,100000000,0.0,2
6204,13,4.6,9612,100000,0.0,1
6205,18,4.3,5442,50000,9.99,2
6206,17,4.3,205830,10000000,0.0,1
6207,18,4.7,3049,50000,0.0,1
6208,31,2.5,2,50,0.0,1
6209,21,4.2,867,100000,0.0,1
6210,22,4.3,14453,1000000,0.0,1
6211,19,4.3,6079,500000,0.0,1
6212,22,3.9,129268,10000000,0.0,1
6213,27,4.7,167406,1000000,0.0,1
6214,17,4.2,128579,5000000,0.0,1
6215,17,4.1,389,10000,0.0,2
6216,21,4.6,8175,100000,0.0,1
6217,25,4.7,8114,100000,2.49,1
6218,25,4.3,6,500,0.0,1
6219,19,4.5,4027,100000,0.0,1
6220,21,4.6,17180,1000000,0.0,1
6221,13,2.9,141,10000,0.0,1
6222,2,4.0,2,1000,0.0,1
6223,23,3.0,26,1000,0.0,1
6224,3,3.9,286,10000,0.0,1
6225,23,2.5,0,10,0.0,1
6226,1,4.8,27,500,0.0,1
6227,18,3.9,11,1000,0.0,1
6228,22,4.0,675,100000,0.0,1
6229,18,2.5,0,10,0.0,4
6230,11,2.5,0,10,0.0,1
6231,24,2.5,11,1000,0.0,1
6232,18,5.0,2,10,0.0,1
6233,24,2.5,0,100,0.0,1
6234,11,2.5,7,500,0.0,1
6235,18,2.5,23,1000,0.0,1
6236,25,4.0,2055,100000,0.0,1
6237,20,2.5,24,100,0.0,1
6238,16,5.0,2,10,0.0,1
6239,13,2.5,0,1,0.0,1
6240,16,2.5,0,10,0.0,2
6241,22,4.5,42,1000,0.0,1
6242,18,4.8,12,1000,0.0,1
6243,16,2.5,0,10,0.0,1
6244,3,4.6,53,5000,0.0,1
6245,1,4.2,29,10000,0.0,1
6246,4,2.5,94,5000,0.0,1
6247,6,3.4,7,1000,0.0,1
6248,13,2.6,219,50000,0.0,1
6249,13,2.4,577,50000,0.0,1
6250,24,2.5,13,100,0.0,1
6251,21,4.5,35479,1000000,0.0,1
6252,18,4.6,7420,50000,4.99,2
6253,13,3.3,10,1000,0.0,1
6254,11,4.1,58,10000,0.0,1
6255,24,4.6,19,500,0.0,1
6256,4,3.9,91,5000,0.0,1
6257,20,2.5,0,1,0.0,2
6258,17,2.5,3,10,0.0,1
6259,18,2.5,3,50,0.0,1
6260,12,2.5,3,100,0.0,1
6261,12,2.5,3,500,0.0,1
6262,11,4.0,5055,100000,0.0,1
6263,20,3.4,3640,500000,0.0,4
6264,4,4.5,1819,100000,0.0,1
6265,11,4.0,180,10000,0.0,1
6266,31,5.0,22,1000,0.0,1
6267,4,3.6,16,5000,0.0,1
6268,16,3.5,43,10000,0.0,1
6269,18,4.6,2312084,100000000,0.0,2
6270,4,4.9,23,1000,0.0,1
6271,7,3.7,66,10000,0.0,4
6272,4,5.0,3,100,0.0,1
6273,4,4.0,76,10000,0.0,1
6274,16,3.9,77,10000,0.0,1
6275,11,5.0,2,100,0.0,1
6276,4,4.0,282,10000,0.0,1
6277,17,2.5,0,1,0.99,1
6278,25,2.5,5,1000,0.0,1
6279,18,4.9,7,1000,0.0,1
6280,11,4.4,337,10000,0.0,1
6281,20,3.6,284795,10000000,0.0,4
6282,4,4.7,45,5000,0.0,1
6283,18,4.3,12,5000,0.0,1
6284,23,3.9,5644,1000000,0.0,1
6285,20,4.5,63765,1000000,0.0,4
6286,7,4.2,313769,10000000,0.0,4
6287,17,4.6,12,50,0.0,1
6288,7,4.1,305737,10000000,0.0,4
6289,16,4.3,1118201,10000000,0.0,4
6290,3,4.6,899010,10000000,0.0,1
6291,27,2.5,0,10,0.0,1
6292,27,2.5,0,10,0.99,1
6293,20,4.2,1259723,50000000,0.0,4
6294,18,4.6,181961,10000000,0.0,3
6295,18,4.5,205914,10000000,0.0,1
6296,3,4.4,341234,10000000,0.0,3
6297,6,4.2,1042170,50000000,0.0,1
6298,3,4.5,42729,5000000,0.0,1
6299,25,4.0,29944,5000000,0.0,1
6300,17,4.2,212067,10000000,0.0,1
6301,17,4.7,155694,1000000,0.0,2
6302,7,4.1,285838,10000000,0.0,4
6303,18,4.4,344383,10000000,0.0,1
6304,11,4.3,129305,5000000,0.0,1
6305,18,4.6,104676,5000000,0.0,1
6306,21,4.2,4099,100000,0.0,1
6307,21,4.0,4722,500000,0.0,1
6308,21,2.3,69,10000,0.0,1
6309,17,4.5,501,10000,0.0,2
6310,18,3.6,226,50000,0.0,1
6311,17,4.4,17,500,4.49,1
6312,17,3.9,20,10000,0.0,1
6313,18,3.9,13,100,0.0,1
6314,13,4.8,38,500,0.0,1
6315,18,4.2,16,1000,0.0,1
6316,17,3.7,11,5000,0.0,1
6317,27,4.0,616,50000,0.0,1
6318,2,2.5,1,100,0.0,1
6319,17,1.0,1,1000,0.0,1
6320,17,2.5,1,100,0.0,1
6321,18,4.4,103,10000,0.0,1
6322,25,4.2,4010,500000,0.0,1
6323,17,4.7,325,10000,0.0,2
6324,18,3.6,35121,5000000,0.0,1
6325,18,2.5,1,100,0.0,1
6326,17,4.1,341,50000,0.0,2
6327,30,3.3,381023,10000000,0.0,1
6328,6,2.5,0,10,0.0,2
6329,17,2.5,0,500,0.0,2
6330,18,5.0,3,100,0.0,4
6331,26,4.3,26601,1000000,0.0,1
6332,21,4.7,55,500,0.0,1
6333,20,2.5,2,100,0.0,1
6334,30,2.5,414,100000,0.0,4
6335,17,2.5,3,500,0.0,2
6336,16,2.5,0,10,0.0,1
6337,18,2.5,0,5,0.0,2
6338,18,4.0,68664,10000000,0.0,1
6339,4,2.5,3,10,0.0,1
6340,17,4.4,524467,10000000,0.0,2
6341,17,4.6,17,100,14.0,2
6342,4,5.0,3,10,0.0,1
6343,17,4.3,52199,1000000,0.0,2
6344,18,4.3,6333,1000000,0.0,1
6345,4,2.5,1,5,0.0,1
6346,18,3.8,4,100,2.99,1
6347,18,4.1,956,100000,0.0,2
6348,23,4.6,969,10000,0.0,1
6349,18,4.0,1469,100000,0.0,1
6350,17,4.7,2066,100000,0.0,2
6351,25,3.6,1166,100000,0.0,1
6352,17,4.5,26744,500000,0.0,2
6353,22,4.0,802,100000,0.0,1
6354,17,4.1,1686,100000,0.0,2
6355,16,4.0,41747,5000000,0.0,1
6356,16,3.8,19221,5000000,0.0,1
6357,6,2.5,6,1000,0.0,2
6358,12,4.5,2448,100000,0.0,1
6359,16,2.8,17,5000,0.0,1
6360,31,2.5,19,5000,0.0,1
6361,25,4.2,928,10000,1.99,1
6362,16,4.8,33,5000,0.0,1
6363,16,5.0,1,50,0.0,1
6364,18,5.0,13,100,0.0,1
6365,4,2.5,1,50,0.0,1
6366,26,2.5,1,50,4.85,1
6367,25,2.5,4,100,0.0,1
6368,25,4.3,534,100000,0.0,1
6369,22,4.3,20,1000,0.0,1
6370,26,4.5,248,10000,0.0,4
6371,12,4.5,41,500,0.0,2
6372,25,5.0,6,100,0.0,1
6373,20,3.8,5793284,100000000,0.0,4
6374,18,4.4,634,100000,0.0,1
6375,16,5.0,19,1000,0.0,1
6376,18,4.7,39,1000,0.0,1
6377,27,2.5,0,10,0.0,1
6378,20,4.7,549,10000,0.0,2
6379,13,2.2,4,1000,0.0,1
6380,20,4.6,308,10000,0.0,1
6381,16,4.6,9,1000,0.0,1
6382,16,4.7,29,1000,0.0,1
6383,30,4.6,277,10000,0.0,1
6384,18,4.4,30,5000,0.0,1
6385,18,3.8,125,10000,0.0,1
6386,18,3.6,445,50000,0.0,1
6387,16,4.9,301,10000,0.0,1
6388,18,4.8,160,10000,0.0,1
6389,4,2.5,0,5,0.99,1
6390,18,4.4,150,10000,0.0,1
6391,4,5.0,8,100,0.0,1
6392,18,4.8,100,5000,0.0,1
6393,11,2.5,1,100,0.0,1
6394,10,2.5,1,100,0.0,1
6395,18,4.6,106,10000,0.0,1
6396,16,5.0,10,1000,0.0,1
